"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
313091	1.75e-02	2.95e-03	-3.114734	-2.424678	-0.5264818	GPX1	glutathione
350055	1.76e-02	2.98e-03	3.116661	-2.424759	0.4868356	UCA1	urothelial
167068	1.83e-02	3.15e-03	-3.125631	-2.424854	-2.9360486		
355090	1.75e-02	2.95e-03	3.114601	-2.42503	0.5693491	CTNNA1	catenin
129062	2.09e-02	3.76e-03	-3.113394	-2.425374	-0.4923246	LMTK2	lemur
146071	1.75e-02	2.96e-03	3.114326	-2.425762	0.8111804		
408021	1.97e-02	3.47e-03	-3.113371	-2.426443	-0.4894211	ARHGAP1	Rho
218065	3.27e-02	6.88e-03	-3.176329	-2.427208	-0.9273036		
437060	1.76e-02	2.99e-03	-3.11563	-2.427486	-0.4512897	TMEM201	transmembrane
480079	1.76e-02	2.98e-03	3.114546	-2.427735	0.4849228		
423062	1.78e-02	3.03e-03	3.117226	-2.428717	0.4564162		
458056	1.75e-02	2.97e-03	3.1131	-2.429019	0.3715172	PHF23	PHD
104079	1.78e-02	3.02e-03	-3.115643	-2.430134	-0.4411272	LRRC15	leucine
212048	1.75e-02	2.97e-03	3.112539	-2.430507	0.9839126	RPS26P11///RPS26	ribosomal
140052	1.78e-02	3.02e-03	3.115483	-2.430557	0.5206992		
396041	1.75e-02	2.97e-03	3.112492	-2.430633	0.6378813	SDAD1	SDA1
394088	1.75e-02	2.97e-03	3.112407	-2.43086	0.4668525	PDE6D	phosphodiesterase
138041	1.87e-02	3.25e-03	3.113974	-2.43088	0.6997931	SLC12A8	solute
432021	1.80e-02	3.08e-03	3.118485	-2.43112	0.4187525		
215001	1.83e-02	3.15e-03	3.107336	-2.431217	0.5372246	METTL21B	methyltransferase
215035	4.37e-02	1.01e-02	-4.845896	-2.431524	-3.5622144	LOC100129345	uncharacterized
57046	4.16e-02	9.46e-03	-3.313228	-2.43287	-1.0347325		
456049	1.89e-02	3.29e-03	3.114534	-2.433108	0.3973323		
45051	5.02e-02	1.22e-02	3.949876	-2.43352	2.7411996		
387075	1.77e-02	3.01e-03	-3.113344	-2.433526	-0.6182779	ZNF22	zinc
357020	1.78e-02	3.03e-03	3.114176	-2.434001	0.6727655		
396053	1.76e-02	2.98e-03	3.111204	-2.434053	0.6767237	SAP30L	SAP30
375003	2.40e-02	4.52e-03	3.030733	-2.434062	0.6980039	SCAF8	SR-related
267050	1.85e-02	3.20e-03	3.108631	-2.4343	0.5486236	TRIML2	tripartite
202085	5.03e-02	1.22e-02	3.948327	-2.434611	2.2308164		
72029	2.05e-02	3.66e-03	-3.13849	-2.434656	-0.9128965	RAB4B	RAB4B,
358031	1.76e-02	2.98e-03	3.11091	-2.434834	0.6775316		
443082	3.85e-02	8.53e-03	-3.154996	-2.435183	-1.2462336	CYP2W1	cytochrome
366080	3.98e-02	8.92e-03	-3.044934	-2.435558	-1.4762271		
410104	1.77e-02	3.00e-03	3.1115	-2.435802	0.4828567	METTL13	methyltransferase
473045	1.94e-02	3.40e-03	3.10265	-2.436055	0.4522887	BRSK1	BR
362025	1.77e-02	3.00e-03	3.111404	-2.436059	1.1913555	LGALS2	galectin
370038	1.76e-02	2.99e-03	3.109858	-2.437626	1.0602202	MEST///MEST	mesoderm
101057	1.76e-02	2.99e-03	3.109738	-2.437944	0.5123853	TMEM187	transmembrane
482072	1.76e-02	3.00e-03	3.109651	-2.438174	0.7404428	EOGT	EGF
434075	1.77e-02	3.00e-03	3.109212	-2.43934	0.6402826	CCDC107///ARHGEF39	coiled-coil
256098	1.77e-02	3.00e-03	3.108919	-2.440117	0.3893079	DXO	decapping
456017	2.67e-02	5.21e-03	-3.122467	-2.440858	-0.650539	SCG3	secretogranin
377017	2.81e-02	5.59e-03	-3.060663	-2.440873	-0.6613725	PLGLA///PLG	plasminogen-like
498102	1.78e-02	3.02e-03	3.109517	-2.441054	0.6825752	RPL23A	ribosomal
405026	2.55e-02	4.89e-03	-3.05842	-2.441611	-0.5556993	SRRM3	serine/arginine
379003	1.96e-02	3.44e-03	3.102089	-2.441634	0.5428386		
418031	1.78e-02	3.02e-03	-3.109238	-2.441793	-0.9363699		
223074	3.33e-02	7.04e-03	-2.990979	-2.441811	-0.9062079		
398073	1.87e-02	3.24e-03	3.107016	-2.441835	0.5806464		
355059	1.77e-02	3.01e-03	3.108244	-2.441908	0.6712086	CTBP1///STARD3NL	C-terminal
355051	1.77e-02	3.01e-03	-3.10808	-2.442344	-0.5255202	ITGA3	integrin
50058	2.11e-02	3.79e-03	3.080484	-2.443525	0.5281934		
476018	1.85e-02	3.19e-03	3.117072	-2.443804	0.5767204		
283016	2.22e-02	4.05e-03	-3.098595	-2.443807	-0.3994528	LINC00355	long
295051	4.47e-02	1.04e-02	-3.250982	-2.444427	-1.6599136		
291077	1.77e-02	3.02e-03	-3.107256	-2.44453	-0.3804112	IQGAP1///TYW1	IQ
414034	1.77e-02	3.02e-03	3.107134	-2.444853	0.6948482		
445028	1.94e-02	3.41e-03	-3.114428	-2.444904	-0.6609565	ANKHD1-EIF4EBP3///ANKHD1	ANKHD1-EIF4EBP3
26037	4.97e-02	1.21e-02	3.623231	-2.445077	2.1989805		
54032	4.46e-02	1.04e-02	-3.364541	-2.445493	-1.2974197		
230085	1.78e-02	3.02e-03	3.106855	-2.445593	0.4176564	ZNF600	zinc
329088	2.07e-02	3.72e-03	3.073428	-2.445647	0.571996		
426011	2.04e-02	3.63e-03	-3.091596	-2.446223	-0.6463309		
418026	1.89e-02	3.28e-03	-3.119753	-2.446463	-0.7713654		
189112	1.85e-02	3.20e-03	3.116018	-2.446527	0.4364241		
200041	1.78e-02	3.02e-03	3.106362	-2.446902	0.8951727	ATP8B5P///ZFAND6	ATPase
343048	4.25e-02	9.75e-03	-3.137111	-2.44776	-2.4263837	LOC100506175	uncharacterized
34032	1.79e-02	3.06e-03	3.107828	-2.448091	0.7262853	CKAP2	cytoskeleton
335075	2.06e-02	3.68e-03	3.068739	-2.448102	3.3794789		
87086	1.78e-02	3.03e-03	-3.105807	-2.448371	-0.5207156		
81034	1.85e-02	3.21e-03	-3.115279	-2.448438	-0.4928776	SAP30BP	SAP30
326058	1.80e-02	3.08e-03	-3.108526	-2.448877	-0.422848	ZNF510	zinc
258003	1.82e-02	3.12e-03	3.110454	-2.449268	0.4310715		
250051	1.78e-02	3.03e-03	-3.105365	-2.449544	-0.421926		
447004	2.40e-02	4.51e-03	3.015649	-2.450269	0.9695904	DDAH1	dimethylarginine
34108	2.27e-02	4.17e-03	3.035525	-2.450798	1.1884947	SLC1A3	solute
352032	1.78e-02	3.04e-03	3.104876	-2.45084	0.845074	PRSS23	protease,
256091	1.81e-02	3.11e-03	3.108409	-2.451873	0.5896089	SETX	senataxin
351031	4.22e-02	9.66e-03	-3.299531	-2.452905	-0.9740986	CALD1	caldesmon
100095	1.80e-02	3.08e-03	-3.105997	-2.452921	-0.6110244	RBM6	RNA
157050	1.92e-02	3.36e-03	-3.106696	-2.453178	-0.4653109	PRRC2B	proline
425033	3.46e-02	7.39e-03	-3.182435	-2.453267	-1.2950025		
302063	1.79e-02	3.05e-03	-3.103507	-2.454469	-0.396805	CA5BP1	carbonic
470100	4.50e-02	1.05e-02	4.783381	-2.454502	3.5162599	SNAI2	snail
298101	1.79e-02	3.06e-03	3.104394	-2.454606	0.5793053	TMEM92-AS1	TMEM92
405084	1.83e-02	3.14e-03	-3.108155	-2.455282	-0.6165497		
79087	3.59e-02	7.78e-03	-3.155722	-2.455307	-0.8764475	ABHD17B	abhydrolase
64102	1.79e-02	3.05e-03	3.102956	-2.455929	0.8961982		
401046	4.52e-02	1.06e-02	4.778131	-2.456455	3.5124	TULP2	tubby
36061	1.79e-02	3.06e-03	-3.102646	-2.456751	-0.4285108		
101086	1.79e-02	3.06e-03	3.102635	-2.456781	0.5892542	OPTN	optineurin
207043	1.79e-02	3.06e-03	3.102395	-2.457417	1.571207	SUPT20H///DES	SPT20
122016	4.52e-02	1.06e-02	4.774881	-2.457666	3.5100112		
320004	4.67e-02	1.11e-02	-3.322606	-2.458026	-1.5808701		
440081	3.50e-02	7.52e-03	-3.131318	-2.458277	-0.8056092		
79080	1.79e-02	3.06e-03	3.101909	-2.458705	0.5065148	DHRSX///DHRSX///ZBED1	dehydrogenase/reductase
84053	1.85e-02	3.20e-03	3.108556	-2.459902	0.649295		
404078	1.89e-02	3.30e-03	-3.113177	-2.46008	-0.3670038		
11023	1.83e-02	3.16e-03	3.106312	-2.460103	0.4819508		
150055	1.80e-02	3.07e-03	3.101361	-2.460156	0.7786048	LOC107986192///PDE5A	translation
266046	4.25e-02	9.74e-03	-3.294529	-2.460226	-0.9696342		
340084	1.93e-02	3.37e-03	3.085838	-2.460584	0.5960322	PDLIM5	PDZ
228045	1.80e-02	3.07e-03	3.101198	-2.460588	0.6814853	SCO1	SCO1
213072	4.85e-02	1.16e-02	-3.436035	-2.460663	-1.3130488		
220069	2.05e-02	3.66e-03	3.083795	-2.461078	0.6417744	CEP83	centrosomal
129005	2.17e-02	3.96e-03	-3.100799	-2.462288	-4.5086181		
389033	2.07e-02	3.71e-03	-3.125676	-2.462465	-0.912903	PSD3	pleckstrin
423012	1.96e-02	3.45e-03	3.089243	-2.462546	3.0994492		
411047	1.84e-02	3.19e-03	-3.106443	-2.462548	-1.2195574	CAPN13	calpain
388042	1.96e-02	3.45e-03	-3.105896	-2.462641	-0.4061535		
24066	4.87e-02	1.17e-02	3.43223	-2.462854	1.831429		
7107	2.04e-02	3.65e-03	3.100545	-2.463281	0.6064892		
249021	1.80e-02	3.08e-03	-3.100098	-2.463501	-0.3696568	RAB3A	RAB3A,
315043	2.04e-02	3.65e-03	3.080905	-2.463799	0.436266		
394015	3.48e-02	7.47e-03	-3.176558	-2.463829	-0.8417866		
114107	2.28e-02	4.21e-03	3.027965	-2.464139	1.7685744	SMOC2	SPARC
125052	4.14e-02	9.43e-03	-3.054873	-2.464214	-1.3387343		
440012	3.78e-02	8.35e-03	-3.225256	-2.464408	-0.8790676		
8047	1.86e-02	3.21e-03	3.106692	-2.464745	0.4711358	LOC100506403	uncharacterized
340076	1.80e-02	3.08e-03	3.099414	-2.465313	0.4384171	PHKB	phosphorylase
265101	3.84e-02	8.52e-03	-3.108011	-2.465316	-1.0615903		
425041	2.16e-02	3.92e-03	-3.097005	-2.465409	-0.455345	ARID1B	AT-rich
109032	1.80e-02	3.08e-03	3.099344	-2.465498	0.557625	BYSL	bystin
451033	1.80e-02	3.09e-03	-3.099321	-2.465559	-0.417225	NDUFB11///RPL30	NADH:ubiquinone
418008	1.81e-02	3.10e-03	3.099991	-2.46624	0.5603712		
167064	1.80e-02	3.09e-03	-3.098951	-2.46654	-0.5548191		
7061	2.02e-02	3.59e-03	3.095632	-2.46656	0.5946888		
431068	2.21e-02	4.05e-03	3.051675	-2.467356	0.7262748	ABI3BP	ABI
163047	1.83e-02	3.15e-03	3.101048	-2.468541	0.5788471	ANKLE2	ankyrin
485065	1.85e-02	3.21e-03	-3.104143	-2.468541	-0.720669	LINC00443	long
501081	2.27e-02	4.17e-03	3.060809	-2.46885	0.7278544		
24015	2.04e-02	3.64e-03	3.076968	-2.469371	0.715917	C12orf73	chromosome
385043	3.04e-02	6.21e-03	-3.128969	-2.469485	-0.7182772		
383029	1.81e-02	3.10e-03	3.097717	-2.469805	0.5250049	BHLHE40	basic
213005	2.19e-02	3.99e-03	-3.097367	-2.470611	-4.5056371		
473105	4.28e-02	9.85e-03	-3.28693	-2.471353	-1.0780689		
88008	1.81e-02	3.10e-03	3.097113	-2.471406	0.7743861	LOC102724421	uncharacterized
203073	1.81e-02	3.11e-03	-3.096932	-2.471882	-0.4711822		
470017	2.10e-02	3.78e-03	3.059364	-2.471892	0.7205136	BMP1	bone
365023	1.85e-02	3.20e-03	-3.101753	-2.472017	-0.588414		
190074	3.53e-02	7.62e-03	-3.009962	-2.472549	-0.9210303		
362048	4.90e-02	1.18e-02	-3.425799	-2.472823	-1.459296		
491002	1.81e-02	3.11e-03	3.09646	-2.473133	0.580828		
12046	1.86e-02	3.22e-03	3.086785	-2.47347	0.5721344		
83029	5.23e-02	1.29e-02	-3.893346	-2.473625	-2.4530839		
268105	1.87e-02	3.25e-03	3.103188	-2.473845	0.4686379	TNP2	transition
321060	4.09e-02	9.26e-03	-3.166517	-2.473858	-1.3221877		
415032	1.89e-02	3.30e-03	3.090896	-2.474106	1.4468827	AQP9	aquaporin
135066	1.82e-02	3.11e-03	3.095979	-2.474405	0.6141828	STAMBPL1	STAM
475094	1.85e-02	3.21e-03	3.100753	-2.474629	0.6463053		
410012	1.82e-02	3.12e-03	3.095842	-2.474769	0.5971488	MSH6	mutS
158018	1.82e-02	3.12e-03	-3.095607	-2.475389	-0.5177775		
70074	1.82e-02	3.12e-03	3.095571	-2.475485	0.4149827	DYNC1LI1	dynein
276084	3.97e-02	8.87e-03	-2.961164	-2.47581	-1.2172354		
446026	2.22e-02	4.06e-03	3.045934	-2.476271	0.9597632		
277047	1.82e-02	3.12e-03	3.095214	-2.47643	0.5047041	PCNT///RAPGEF1	pericentrin///Rap
91051	3.93e-02	8.76e-03	-2.945705	-2.476463	-1.8257995	IYD	iodotyrosine
302032	1.96e-02	3.45e-03	3.080998	-2.476542	0.9345356	PLA1A	phospholipase
430110	1.82e-02	3.12e-03	3.095168	-2.47655	0.6728959	PRDX4	peroxiredoxin
442010	2.09e-02	3.75e-03	3.079497	-2.476603	0.4610942	REEP3	receptor
424068	1.83e-02	3.14e-03	-3.095937	-2.476945	-0.7919977	ADAM28	ADAM
25070	1.86e-02	3.21e-03	-3.099861	-2.476959	-0.6925235	RHOF	ras
93093	2.55e-02	4.88e-03	3.026174	-2.47702	0.8764152	TFDP3	transcription
220095	4.43e-02	1.03e-02	-3.259446	-2.477128	-1.1729496		
150062	2.47e-02	4.68e-03	3.006741	-2.478351	0.86241	GPX8	glutathione
231094	1.89e-02	3.29e-03	3.102487	-2.478533	1.1663732	LYPD2	LY6/PLAUR
417062	2.35e-02	4.39e-03	3.030987	-2.479711	0.7137164	SUSD1	sushi
130027	1.91e-02	3.34e-03	3.089796	-2.480007	1.166603	CD69	CD69
50071	5.14e-02	1.26e-02	3.585349	-2.480326	2.1172045		
94018	1.85e-02	3.21e-03	3.097549	-2.480335	0.5151123		
356034	1.90e-02	3.32e-03	-3.102905	-2.480377	-0.6687732		
171048	3.00e-02	6.10e-03	-3.112523	-2.480445	-0.6792566	UCN	urocortin
206090	1.82e-02	3.14e-03	3.093662	-2.480534	0.4842738	LRRC56	leucine
305105	2.79e-02	5.53e-03	-3.135117	-2.481072	-0.603677		
80048	5.27e-02	1.30e-02	3.882916	-2.481093	2.6146748	LOC102724100	uncharacterized
12057	1.83e-02	3.15e-03	3.09436	-2.481106	0.6734627		
91101	1.87e-02	3.25e-03	3.098944	-2.482078	0.4532855		
280075	5.27e-02	1.31e-02	3.881355	-2.482213	2.3821795	SVBP	small
285066	3.13e-02	6.47e-03	-3.012343	-2.482624	-0.6106055		
226045	1.94e-02	3.41e-03	-3.105516	-2.482812	-0.4235549	DNMBP	dynamin
417047	5.24e-02	1.30e-02	-3.561043	-2.483087	-1.511257		
340060	1.83e-02	3.16e-03	-3.093552	-2.483237	-0.5334117		
428110	1.84e-02	3.18e-03	-3.094213	-2.483962	-0.9643846		
225010	2.13e-02	3.85e-03	3.056347	-2.484024	1.0164656	GRHL1	grainyhead
86023	1.83e-02	3.15e-03	3.092241	-2.484292	0.4675524		
330107	1.90e-02	3.31e-03	-3.100163	-2.484542	-1.1681416		
256007	2.30e-02	4.26e-03	-3.113515	-2.484628	-0.6065683	MEGF8	multiple
14006	1.83e-02	3.15e-03	3.091774	-2.485525	0.8533245	RAP1A	RAP1A,
9106	1.84e-02	3.17e-03	3.092659	-2.485593	0.7521825		
289108	2.63e-02	5.09e-03	2.970103	-2.485796	1.4409147	TRIL	TLR4
132074	1.83e-02	3.16e-03	3.09144	-2.48641	0.6318191		
363011	2.00e-02	3.54e-03	-3.096464	-2.486548	-0.5916955	SMAD1	SMAD
413003	2.03e-02	3.60e-03	-3.110333	-2.486866	-0.4018256	CNP	2',3'-cyclic
220012	1.83e-02	3.16e-03	-3.091219	-2.486992	-1.0115794	LCP1	lymphocyte
465070	3.26e-02	6.83e-03	-3.039409	-2.486993	-0.8569842		
34096	1.83e-02	3.16e-03	3.091081	-2.487358	0.5253643	PYURF///ICA1L	PIGY
17065	1.94e-02	3.41e-03	3.0891	-2.488103	0.6508042	WNK1	WNK
253083	4.51e-02	1.06e-02	-3.157704	-2.488132	-1.6465813	DCC	DCC
130071	2.02e-02	3.59e-03	3.082123	-2.488377	0.8588687	MIR181A2HG	MIR181A2
259112	1.87e-02	3.23e-03	3.094378	-2.488633	0.6789621		
53034	4.98e-02	1.21e-02	3.408481	-2.488901	1.7990853		
23037	5.31e-02	1.32e-02	3.871028	-2.489631	2.4567794		
314100	1.85e-02	3.20e-03	3.091991	-2.489807	0.6700473		
75093	1.89e-02	3.30e-03	3.097016	-2.489859	0.5722241		
167075	1.94e-02	3.40e-03	3.086718	-2.491081	2.8699352		
335032	4.74e-02	1.13e-02	4.684933	-2.491732	3.4438905		
322058	1.87e-02	3.25e-03	3.092956	-2.492351	0.5236545	STARD3NL	STARD3
281087	2.42e-02	4.55e-03	-3.069439	-2.492826	-0.5126717		
96036	1.84e-02	3.18e-03	-3.088652	-2.493775	-0.4899326	LINC01152	long
423016	1.86e-02	3.22e-03	3.09006	-2.494884	0.4149167		
13103	3.51e-02	7.55e-03	-3.171408	-2.494892	-0.6902195		
396029	1.84e-02	3.18e-03	3.088182	-2.495018	0.7834814	LOC101928731	uncharacterized
478059	1.89e-02	3.28e-03	-3.092926	-2.495051	-0.6834115	CGN	cingulin
362038	4.04e-02	9.11e-03	-3.119161	-2.495308	-0.9096628	SOX10	SRY-box
471022	4.71e-02	1.12e-02	-3.314317	-2.49532	-1.3521946		
221068	1.85e-02	3.19e-03	3.087967	-2.495586	0.5559323	TNPO3	transportin
33099	2.98e-02	6.04e-03	-3.095185	-2.495652	-0.6183163		
433099	3.78e-02	8.33e-03	-3.045659	-2.495875	-1.2262843		
328098	3.89e-02	8.66e-03	-2.899247	-2.49636	-1.2163289		
213059	2.75e-02	5.41e-03	-3.089857	-2.496382	-0.6363178		
199097	5.35e-02	1.33e-02	3.861337	-2.496613	2.2210586		
99057	4.77e-02	1.14e-02	4.672238	-2.496628	3.4345582	TSSC1	tumor
100058	1.85e-02	3.19e-03	3.087532	-2.496733	0.5671514	RPL13	ribosomal
222039	1.87e-02	3.25e-03	3.089704	-2.49831	0.6961707		
25021	2.91e-02	5.85e-03	2.936944	-2.498418	0.7206849	FEM1B	fem-1
82042	5.37e-02	1.34e-02	3.856704	-2.499957	2.2621678	RHOT1	ras
376057	2.05e-02	3.66e-03	3.079102	-2.499975	0.5393192	AGAP1	ArfGAP
433034	1.94e-02	3.41e-03	-3.096408	-2.500033	-0.9891788		
304040	1.93e-02	3.39e-03	3.080921	-2.500054	1.1157581	WARS	tryptophanyl-tRNA
220005	1.85e-02	3.20e-03	3.086262	-2.500086	0.8539797	PPM1F///MYC	protein
249043	1.89e-02	3.30e-03	3.090772	-2.500665	0.8252208	LRP5L	LDL
201050	2.70e-02	5.27e-03	2.972196	-2.500915	1.0286147		
428071	1.85e-02	3.21e-03	3.085816	-2.501266	0.7665962		
197043	1.89e-02	3.30e-03	3.090307	-2.501877	0.6589959		
73089	1.99e-02	3.51e-03	-3.099125	-2.502178	-0.5734586	CLINT1	clathrin
129056	3.73e-02	8.21e-03	-3.023508	-2.503735	-1.836546		
490039	1.87e-02	3.24e-03	3.085415	-2.50468	0.7327797	TSPAN9///TSPAN9	tetraspanin
41110	1.89e-02	3.29e-03	3.088212	-2.504751	2.5797836		
467009	3.16e-02	6.54e-03	-2.993924	-2.504823	-0.6192943		
124061	1.94e-02	3.41e-03	-3.093403	-2.504849	-0.9162732		
295059	5.26e-02	1.30e-02	-3.55828	-2.50569	-1.8856315		
380103	1.86e-02	3.22e-03	3.084137	-2.505697	0.4020453	RPLP2	ribosomal
23097	3.06e-02	6.27e-03	-3.10015	-2.505714	-0.5960992		
190043	1.86e-02	3.22e-03	3.084119	-2.505744	0.6042452	CAMK2G	calcium/calmodulin
325039	1.90e-02	3.32e-03	-3.088443	-2.506733	-0.575154		
231039	1.91e-02	3.34e-03	3.0892	-2.507407	0.7542258	STXBP1	syntaxin
101097	1.89e-02	3.30e-03	-3.086999	-2.507918	-0.4614672	DESI1	desumoylating
70083	5.27e-02	1.30e-02	3.555736	-2.508082	1.898589		
267077	2.19e-02	4.00e-03	-3.089991	-2.508675	-0.8379458	ITGA8	integrin
226111	2.42e-02	4.56e-03	3.021539	-2.509071	0.7922607		
327005	1.90e-02	3.31e-03	-3.086398	-2.509489	-0.82088	TMED4	transmembrane
148014	1.87e-02	3.24e-03	-3.082626	-2.509684	-0.3837121		
189039	2.11e-02	3.81e-03	3.06068	-2.510644	0.7623699	CLIC4	chloride
11074	1.92e-02	3.36e-03	-3.087836	-2.51095	-0.4566075	BCAS3	BCAS3,
303075	3.93e-02	8.78e-03	-3.196931	-2.511371	-0.7366929	LATS1	large
101111	1.89e-02	3.30e-03	3.084462	-2.51204	0.4391908	SIGLEC10	sialic
255107	2.31e-02	4.28e-03	3.035369	-2.513263	0.795471	CHRNB3	cholinergic
442093	1.87e-02	3.25e-03	3.080975	-2.514039	0.9293075	CSRP2	cysteine
351052	1.97e-02	3.47e-03	-3.090632	-2.514839	-0.4217516	SUPT3H	SPT3
441109	1.93e-02	3.39e-03	3.07181	-2.515437	0.4434371	USB1	U6
335079	3.84e-02	8.51e-03	-3.034944	-2.515551	-1.7220462		
185086	1.87e-02	3.26e-03	3.080382	-2.515601	0.9197371	AQP10	aquaporin
406095	1.88e-02	3.27e-03	3.081208	-2.515751	0.7688828	ARHGAP45	Rho
224089	1.87e-02	3.26e-03	3.080304	-2.515808	0.6115565		
64087	5.40e-02	1.35e-02	-3.528416	-2.516113	-1.9024359		
335023	1.90e-02	3.31e-03	-3.082788	-2.51642	-0.3576906		
207007	2.98e-02	6.04e-03	2.936055	-2.516471	1.179305	GBE1	glucan
2005	3.31e-02	6.99e-03	2.891334	-2.516621	1.3841692	DRAP1	DR1
208031	2.22e-02	4.06e-03	-3.07146	-2.516672	-0.4181526		
480021	5.31e-02	1.32e-02	-3.546275	-2.516986	-1.7628539		
41099	4.04e-02	9.11e-03	-3.175914	-2.51749	-0.9665304		
232018	5.47e-02	1.37e-02	3.832471	-2.517519	2.1883135		
460061	4.57e-02	1.08e-02	-3.231277	-2.517663	-1.0685657		
396042	1.94e-02	3.40e-03	-3.086241	-2.517762	-0.3456218		
218078	5.47e-02	1.37e-02	-3.831968	-2.517884	-2.1967412	NBEA	neurobeachin
19078	2.78e-02	5.48e-03	-3.100083	-2.517935	-0.5101213		
438043	2.96e-02	6.00e-03	-3.01795	-2.518759	-0.6622919		
362049	1.93e-02	3.38e-03	3.084793	-2.518846	0.5412496		
347019	1.88e-02	3.27e-03	3.079096	-2.518991	0.5309307	ZC3H15	zinc
75061	2.70e-02	5.28e-03	2.956061	-2.519551	1.5604049	APLN	apelin
232038	4.92e-02	1.19e-02	4.613481	-2.519575	3.3913663		
66100	1.88e-02	3.27e-03	-3.078486	-2.520599	-0.5130411		
215055	1.94e-02	3.42e-03	3.084962	-2.521069	0.4201677		
240084	2.00e-02	3.54e-03	-3.076078	-2.521626	-0.3830428	CD8A	CD8a
392089	1.89e-02	3.30e-03	3.078954	-2.521678	0.4121239	EPC1	enhancer
415075	1.89e-02	3.28e-03	3.078046	-2.52176	0.5261763	ATG14	autophagy
274015	2.14e-02	3.88e-03	-3.076967	-2.522034	-0.4778699	VARS	valyl-tRNA
225107	1.97e-02	3.48e-03	3.071984	-2.523254	0.8418425	NLGN1	neuroligin
460009	4.19e-02	9.55e-03	-3.217993	-2.523639	-0.7988515	CATSPERG	cation
182093	1.89e-02	3.29e-03	-3.077304	-2.523714	-0.5691821	C1orf94	chromosome
502072	3.79e-02	8.37e-03	-3.117119	-2.523944	-0.8460308		
373077	3.35e-02	7.11e-03	-3.092457	-2.524091	-0.764809	CTSO	cathepsin
163031	1.89e-02	3.29e-03	3.077103	-2.524245	0.6623596	AIG1///AIG1	androgen
412068	1.89e-02	3.29e-03	3.077072	-2.524324	0.5289858	LAMP2	lysosomal
31078	1.90e-02	3.33e-03	-3.078517	-2.525184	-0.3882499	PITX3	paired
52070	5.15e-02	1.26e-02	3.375364	-2.525394	1.5139916	LOC101929353	uncharacterized
66103	2.39e-02	4.48e-03	3.040058	-2.525839	0.8319411		
461060	4.96e-02	1.20e-02	-3.267114	-2.526215	-1.497018		
346083	1.92e-02	3.35e-03	3.07874	-2.527009	0.4819342	SNAPC2///SNAPC2	small
94054	1.93e-02	3.38e-03	3.079191	-2.528293	1.1818021	CDC20	cell
386109	3.07e-02	6.30e-03	2.947404	-2.528303	1.390651	TRIP13	thyroid
90071	1.95e-02	3.42e-03	-3.081045	-2.528566	-1.4600971	CAPN9	calpain
157093	4.97e-02	1.21e-02	4.590621	-2.528633	3.3745621	LOC100996263	uncharacterized
150048	1.92e-02	3.36e-03	3.078103	-2.528674	0.8781739		
81057	2.29e-02	4.25e-03	3.020802	-2.529153	0.7677296	CARD9	caspase
52027	1.97e-02	3.47e-03	-3.082493	-2.530145	-0.344302	MAPK8IP2	mitogen-activated
275068	1.95e-02	3.43e-03	-3.080149	-2.530889	-0.6863504	KCNJ13	potassium
237026	1.92e-02	3.35e-03	3.07634	-2.53089	0.4940276	DLC1	DLC1
165040	1.98e-02	3.50e-03	-3.083243	-2.53096	-0.430089		
192094	1.93e-02	3.39e-03	-3.078086	-2.531173	-0.442343		
184056	1.90e-02	3.31e-03	-3.074303	-2.531618	-0.3768893	JADE3	jade
51098	3.37e-02	7.16e-03	2.888434	-2.53258	0.7097457		
306085	5.56e-02	1.40e-02	-3.809831	-2.534031	-2.157563		
223081	5.57e-02	1.40e-02	-3.808441	-2.535049	-2.3442392		
98084	4.01e-02	9.01e-03	-3.182213	-2.535782	-0.9565143		
393032	2.07e-02	3.70e-03	-3.075585	-2.535885	-0.5245574		
474001	2.71e-02	5.30e-03	3.008654	-2.536045	0.4972141		
399076	1.94e-02	3.41e-03	3.075453	-2.538035	0.421186		
445094	2.70e-02	5.27e-03	-3.100533	-2.538255	-0.7380616		
251075	2.14e-02	3.88e-03	3.046398	-2.538922	3.123896		
342032	5.42e-02	1.35e-02	3.522891	-2.539072	1.8539047		
431004	2.00e-02	3.54e-03	3.065246	-2.540715	0.5571206	GPR107	G
395004	1.99e-02	3.52e-03	-3.077908	-2.541951	-0.5982594		
474060	3.64e-02	7.93e-03	-3.14523	-2.542102	-0.9542335		
153056	2.00e-02	3.55e-03	3.078745	-2.542503	0.5816155	BBIP1	BBSome
455037	2.59e-02	5.00e-03	-3.059558	-2.542536	-0.6052661	OR5T2	olfactory
244110	1.92e-02	3.35e-03	3.069912	-2.543173	0.7517153	DERL1	derlin
486110	1.92e-02	3.36e-03	3.069835	-2.543377	0.5347658		
293083	5.08e-02	1.24e-02	4.552098	-2.544064	3.3462434		
105037	5.08e-02	1.24e-02	4.551419	-2.544338	3.3457442		
96068	1.92e-02	3.36e-03	3.068993	-2.54559	0.5840015	N4BP2L2	NEDD4
354025	1.92e-02	3.36e-03	3.068867	-2.545923	0.5870453	TCHP	trichoplein
500050	2.11e-02	3.81e-03	-3.07414	-2.546439	-0.5644775		
289058	2.61e-02	5.04e-03	-3.090812	-2.546506	-0.6604365	OPLAH	5-oxoprolinase
